"Date","AQS_SITE_ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/12/2016","484530014","2","9.8","ppb","8","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/13/2016","484530014","2","13","ppb","12","22","92.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/14/2016","484530014","2","16.6","ppb","15","20","83.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/15/2016","484530014","2","45.5","ppb","42","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/16/2016","484530014","2","20.7","ppb","19","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/17/2016","484530014","2","11.2","ppb","10","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/18/2016","484530014","2","6.9","ppb","6","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/19/2016","484530014","2","9.8","ppb","8","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/20/2016","484530014","2","19.9","ppb","18","20","83.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/21/2016","484530014","2","22.4","ppb","21","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/22/2016","484530014","2","10.6","ppb","9","18","75.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/23/2016","484530014","2","18.7","ppb","17","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/24/2016","484530014","2","8.8","ppb","8","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/25/2016","484530014","2","7.3","ppb","7","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/26/2016","484530014","2","14.5","ppb","13","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/27/2016","484530014","2","6.6","ppb","6","22","92.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/28/2016","484530014","2","17","ppb","16","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"11/29/2016","484530014","2","34","ppb","32","20","83.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/01/2016","484530014","2","26.4","ppb","25","22","92.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/02/2016","484530014","2","17.7","ppb","16","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/03/2016","484530014","2","5.7","ppb","5","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/04/2016","484530014","2","4.4","ppb","4","22","92.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/05/2016","484530014","2","7.2","ppb","7","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/06/2016","484530014","2","6.7","ppb","6","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/07/2016","484530014","2","13.5","ppb","12","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/08/2016","484530014","2","17.8","ppb","16","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/09/2016","484530014","2","17.6","ppb","16","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/10/2016","484530014","2","18.2","ppb","17","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/11/2016","484530014","2","7.9","ppb","7","22","92.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/13/2016","484530014","2","15","ppb","14","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/14/2016","484530014","2","13.5","ppb","12","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/15/2016","484530014","2","16.6","ppb","15","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/16/2016","484530014","2","16","ppb","15","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/17/2016","484530014","2","8.8","ppb","8","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/18/2016","484530014","2","3.5","ppb","3","20","83.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/20/2016","484530014","2","28.9","ppb","26","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/21/2016","484530014","2","23.9","ppb","22","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/22/2016","484530014","2","17.3","ppb","16","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/23/2016","484530014","2","18.4","ppb","17","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/24/2016","484530014","2","7.1","ppb","7","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/25/2016","484530014","2","2.1","ppb","2","22","92.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/26/2016","484530014","2","6.9","ppb","6","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/27/2016","484530014","2","23.4","ppb","22","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/28/2016","484530014","2","12.7","ppb","11","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/29/2016","484530014","2","6.4","ppb","6","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/30/2016","484530014","2","16.6","ppb","15","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
"12/31/2016","484530014","2","14.5","ppb","13","24","100.0000","42602","Nitrogen dioxide (NO2)","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354436","-97.760255"
